위도,경도,도로명
37.49760589311613,127.14285385001706,거마로9길 19
37.49761442873399,127.15498902711124,성내천로37길 37
37.4976414,127.0423466,역삼로 237
37.49768271924575,127.13438876567744,오금로44가길 13
37.49768271924575,127.13438876567744,오금로44가길 7-25
37.49768271924575,127.13438876567744,오금로44가길 7-21
37.4976997,127.0309896,강남대로84길 33
37.497731865641406,127.12999779465731,오금로40길 8
37.4977372,127.06995024340544,영동대로 210
37.4978042426096,127.14399159991368,오금로53길 39-10
37.4978412,126.87546017130032,구일로8길 107
37.49788685,127.1540156489288,성내천로 254-1
37.49788849216213,127.0551314280013,선릉로62길 38
37.4979064,126.9564739,상도로55길 25
37.4979064,126.9564739,상도로55길 47
37.4979194,127.0380494,논현로 423
37.49792047437846,126.9966392161248,사평대로18길 19
37.4979531,127.0391381,역삼로25길 27
37.49795499814837,126.88426250620086,구로동로42길 77
37.4979555,127.14223675203216,거마로9길 37
37.49795658681679,126.86345199633377,중앙로1길 18-18
37.49795658681679,126.86345199633377,중앙로1길 18-19
37.49796528675079,127.0416209298951,역삼로33길 13
37.49796528675079,127.0416209298951,역삼로33길 19
37.49800343903681,126.82652148388584,오리로21길 90
37.4980414605887,126.8811170105186,구로동로47길 24
37.4980549,127.0244837,강남대로61길 23
37.49807737656682,126.9102642765569,대방천로14길 32
37.49807737656682,126.9102642765569,대방천로14길 34
37.49807737656682,126.9102642765569,대방천로14길 8
37.4980908,126.9263577,여의대방로22길 24
37.49809805,127.11743171721416,양재대로60길 11
37.49811330491215,126.876352932969,구일로8길 31
37.49811330491215,126.876352932969,구일로8길 63
37.49811330491215,126.876352932969,구일로8길 79
37.49812685,127.12280236909308,송이로19길 15
37.498184850775864,127.09364286825964,삼학사로1길 40
37.4982057,127.0133439,서초중앙로 188
37.498215599999995,127.14509489332094,거마로15길 12
37.49824246743645,127.04233280055576,언주로75길 22
37.49827315,126.8759980434622,구일로8길 121
37.498281956764565,127.05014642306182,선릉로69길 20
37.498289799999995,126.9978826,사평대로22길 27
37.498306559963126,127.15364146400952,성내천로34길 7-22
37.49835995,127.1224797700158,송이로17길 10
37.498400046606385,126.83088612108688,오리로20길 48
37.498400046606385,126.83088612108688,오리로20길 42
37.49841771443947,127.12573166435875,중대로 174
37.49841771443947,127.12573166435875,중대로 24
37.49841771443947,127.12573166435875,중대로 289
37.49841771443947,127.12573166435875,중대로 290
37.49841771443947,127.12573166435875,중대로 291
37.49841771443947,127.12573166435875,중대로 293
37.49841771443947,127.12573166435875,중대로 292
37.49842607958173,127.03238544965636,테헤란로10길 42
37.4984765,126.9459981,양녕로30길 25
37.4984894,126.9255466,여의대방로22길 121
37.4985627,127.0189164,서초대로65길 13-10
37.49858407303645,126.99935332203844,서래로8길 30
37.49858880960377,127.0346051058428,테헤란로20길 36
37.49859305,127.15321622695072,성내천로34길 8
37.4986214,126.9336351,성대로 52
37.49864940390312,127.05568098463556,도곡로69길 16
37.49864940390312,127.05568098463556,도곡로69길 7
37.49866610426837,127.0021165376743,반포대로39길 63-8
37.49866610426837,127.0021165376743,반포대로39길 64-5
37.49866610426837,127.0021165376743,반포대로39길 69
37.49868271054215,126.99770439757803,서래로7길 7
37.49870205636532,126.89071550797028,가마산로27길 11-7
37.49870205636532,126.89071550797028,가마산로27길 24
37.49870205636532,126.89071550797028,가마산로27길 34
37.49870205636532,126.89071550797028,가마산로27길 66
37.49870205636532,126.89071550797028,가마산로27길 11-15
37.498720867859,127.02435084485032,강남대로61길 17
37.4988334511736,127.11821648902855,송이로14길 16
37.4988334511736,127.11821648902855,송이로14길 18
37.4988334511736,127.11821648902855,송이로14길 24
37.4988741,126.9285802,국사봉길 175
37.49887759166274,127.13842149074053,동남로24길 6
37.4988899937934,127.04366330299943,언주로75길 24
37.4989363,127.15378998416318,성내천로 236
37.49894520664216,127.0001559539527,사평대로28길 62
37.49894520664216,127.0001559539527,사평대로28길 60
37.49894520664216,127.0001559539527,사평대로28길 55
37.4989726,127.0469391,역삼로 306
37.49898359972542,126.84565863424407,고척로18길 77
37.49898400001721,127.05700355349558,도곡로73길 18
37.4990278,126.9520122,상도로49길 26
37.4990278,126.9520122,상도로49길 18
37.49903775,127.09958295,가락로3길 3-16
37.49903775,127.09958295,가락로3길 3-11
37.49903775,127.09958295,가락로3길 3-24
37.4990474,126.9191601,대방천로 255
37.49906601193707,126.85490834604506,경서로1길 14
37.49907493377647,127.1157558677732,송파대로34길 15
37.49910555,127.12463774133003,양재대로64길 43
37.49911,127.0009137,사평대로28길 31
37.499136750000005,127.1216857530244,오금로34길 57
37.4991436,127.0992957,가락로3길 3-20
37.4992013,127.0597777,삼성로61길 9
37.499204,126.9418865,양녕로27길 45
37.49928679999999,126.85734297519944,경인로43길 49
37.4993125,126.9260333,여의대방로24다길 40
37.4993151,126.9224784,여의대방로26길 45
37.499356818545486,126.89921049947964,대림로34다길 14
37.499356818545486,126.89921049947964,대림로34다길 16
37.499368413942214,126.99918502434808,서래로10길 26
37.499453849999995,127.0711450774422,영동대로 220
37.4995037,126.9190691,여의대방로29길 9
37.4995245,127.14306944635572,성내천로 127
37.4995367,127.14361961092123,성내천로 133
37.4995563,126.9081492,대방천로 155
37.4995629,127.11166001045208,송파대로 345
37.499653283316256,126.91784625426746,신풍로22길 7
37.499706,127.14518976588552,마천로35길 6
37.4997328,126.918881,여의대방로29길 10
37.49987338449652,127.08850506684728,삼전로2길 27
37.4998955,127.12567326028368,양재대로66길 43
37.499909599999995,127.061236316406,삼성로64길 12
37.4999704,127.0654553806628,영동대로57길 28
37.4999732,126.9275847,상도로 63
37.4999778,127.02432105105908,서초대로73길 29
37.500023722696696,127.0901283732215,백제고분로28길 36-15
37.5000278297033,126.91458974383028,신풍로 28
37.500034154915106,127.04228618799822,언주로81길 28
37.500034154915106,127.04228618799822,언주로81길 31
37.50004651665198,127.11488948571817,송파대로34가길 10
37.5000784,126.9323566,성대로 164
37.50009822594033,127.09876245153582,삼학사로8길 13
37.5001064,127.011347,서초중앙로31길 6
37.500111765247944,127.12792873610782,오금로38길 5-19
37.50014423852866,127.10440554509694,가락로 187
37.50014423852866,127.10440554509694,가락로 232
37.50014423852866,127.10440554509694,가락로 165
37.50014423852866,127.10440554509694,가락로 192
37.5001522,126.9599188,서달로1길 17
37.5001859,126.9532392,상도로47나길 11
37.50019101675551,127.06490130151876,도곡로 113
37.50019101675551,127.06490130151876,도곡로 404
37.50019101675551,127.06490130151876,도곡로 603
37.50019101675551,127.06490130151876,도곡로 306
37.50019685,127.0130980850419,서초중앙로 206
37.500203583724755,127.0520784194308,선릉로72길 10-7
37.5002084,127.0885000584775,백제고분로22길 39
37.50022185190251,127.01733756047416,고무래로 89
37.50022185190251,127.01733756047416,고무래로 94
37.50023015,127.11629305,송이로12길 11
37.5002493,127.10370873531512,가락로5길 4-26
37.5002502,126.9622625,서달로2길 29
37.50025597865155,127.14529488025502,마천로35길 12
37.5002624,127.0287844,테헤란로5길 25
37.5002841,126.9166308,신풍로 93
37.50029520604488,127.05633538098851,삼성로67길 14
37.50030836709394,126.84473180259072,고척로 49
37.50030836709394,126.84473180259072,고척로 5
37.50030836709394,126.84473180259072,고척로 41
37.50030836709394,126.84473180259072,고척로 238
37.50030836709394,126.84473180259072,고척로 19
37.50030836709394,126.84473180259072,고척로 6
37.50030836709394,126.84473180259072,고척로 82
37.50030836709394,126.84473180259072,고척로 95-6
37.50031625,127.11278164792913,송파대로36길 5-8
37.500330700000006,127.1232086,오금로36길 42
37.50037850680978,126.84694807533818,고척로22길 84
37.50039335,127.00210105589012,사평대로 154
37.50040209855453,126.85535592858622,고척로52길 48
37.500416007747646,126.86505540331788,중앙로6길 5-15
37.500416007747646,126.86505540331788,중앙로6길 17
37.50043900322355,126.91949519656625,여의대방로31길 13
37.5004425,127.14607369883772,마천로35길 18
37.50044430306594,127.11021881354104,송파대로37길 29
37.50044430306594,127.11021881354104,송파대로37길 24
37.50044430306594,127.11021881354104,송파대로37길 80
37.50044430306594,127.11021881354104,송파대로37길 120
37.50044430306594,127.11021881354104,송파대로37길 122
37.50044430306594,127.11021881354104,송파대로37길 132
37.500463117606365,127.02251521690624,서운로 200
37.500463117606365,127.02251521690624,서운로 122
37.500463117606365,127.02251521690624,서운로 212
37.500463117606365,127.02251521690624,서운로 104
37.5004769,127.0231621,서운로 194
37.500478031546045,127.02941435789772,강남대로94길 27-7
37.500478031546045,127.02941435789772,강남대로94길 51-14
37.50048171490452,127.12232070466436,송이로15길 31
37.50049140379985,127.14429220808142,성내천로21길 11
37.50049140379985,127.14429220808142,성내천로21길 12
37.50053325,127.05916905,삼성로63길 37
37.50053325,127.05916905,삼성로63길 16-5
37.50056302741128,126.8313665419012,오리로22나길 16-31
37.50056302741128,126.8313665419012,오리로22나길 16-9
37.50057257953346,127.01147035656544,서초중앙로31길 14-10
37.50057257953346,127.01147035656544,서초중앙로31길 6-11
37.50057785,126.91167988179792,신풍로 77
37.500578,127.0423406,언주로85길 13
37.500597,126.9512354,상도로47가길 44
37.5006621,127.11819905126882,송이로 50
37.5007583,126.9427329,장승배기로 26
37.50077395,127.06209356502606,영동대로65길 57
37.50078368364559,126.98399255434198,동작대로 112
37.50079207224329,127.06742417969532,영동대로 646
37.50079207224329,127.06742417969532,영동대로 330-7
37.50079207224329,127.06742417969532,영동대로 230
37.50079861853906,127.06395726486626,삼성로64길 40
37.50079861853906,127.06395726486626,삼성로64길 36
37.5008211,126.9492453,상도로38길 3-50
37.5008211,126.9492453,상도로38길 57
37.50086048455755,127.05408387249476,선릉로72길 45
37.5008652,127.0290838,테헤란로5길 36
37.500868388988984,127.01003512680856,고무래로10길 39
37.500868388988984,127.01003512680856,고무래로10길 34
37.500868388988984,127.01003512680856,고무래로10길 31
37.500868388988984,127.01003512680856,고무래로10길 28
37.500868388988984,127.01003512680856,고무래로10길 16
37.500868388988984,127.01003512680856,고무래로10길 13
37.5008910792612,127.1421797249364,문정로 197
37.5008910792612,127.1421797249364,문정로 171
37.5008910792612,127.1421797249364,문정로 167
37.5008910792612,127.1421797249364,문정로 165-1
37.5008910792612,127.1421797249364,문정로 125
37.5008910792612,127.1421797249364,문정로 261
37.5008910792612,127.1421797249364,문정로 55
37.5008952,126.9530147,상도로47다길 29
37.50092225,127.08671206688815,삼전로4길 4-28
37.500924,127.04421848342888,언주로 101
37.50093167133751,127.12402250065416,양재대로66길 29
37.50096302753154,127.14158153934636,문정로 83
37.50097321318293,126.88524557758558,구로중앙로34길 17
37.50102497879099,126.8612706758187,중앙로5길 20
37.50102497879099,126.8612706758187,중앙로5길 24
37.50102497879099,126.8612706758187,중앙로5길 59
37.50102497879099,126.8612706758187,중앙로5길 62
37.501028796083254,126.88218449397051,구로중앙로 229
37.501028796083254,126.88218449397051,구로중앙로 60
37.501028796083254,126.88218449397051,구로중앙로 68
37.501028796083254,126.88218449397051,구로중앙로 134
37.5010516,127.0655166,도곡로93길 12
37.501062168466696,127.03934615572192,테헤란로28길 47
37.5010681,127.0232184,서운로 197
37.5010984,127.0517813,역삼로 409
37.5011882,126.9536242,상도로53길 8
37.50119533273449,127.09497572734396,백제고분로32길 18
37.50119533273449,127.09497572734396,백제고분로32길 6-24
37.50119533273449,127.09497572734396,백제고분로32길 40-5
37.50119533273449,127.09497572734396,백제고분로32길 26-20
37.5012003,127.0207796,서운로 201
37.50123435,127.06003671452432,삼성로64길 5
37.50124805,127.12863721414683,오금로 336
37.5012499,126.9430449,장승배기로4길 9
37.50129495,127.125831,송이로17길 50-16
37.50129495,127.125831,송이로17길 46-23
37.50129495,127.125831,송이로17길 50-20
37.5013606,127.0088087,서초중앙로29길 28
37.50137511362568,126.89263175719547,도림천로 344
37.50137511362568,126.89263175719547,도림천로 336-1
37.50140381483189,126.8912432371961,공원로6길 25
37.50140381483189,126.8912432371961,공원로6길 16-22
37.5014629,127.0427185,언주로 427
37.501473881908154,127.06080030645118,삼성로68길 5
37.50150804901699,127.13191478135012,동남로23가길 8-27
37.50150804901699,127.13191478135012,동남로23가길 36
37.50150804901699,127.13191478135012,동남로23가길 34
37.501532585370946,127.03135679942618,테헤란로13길 45
37.501532585370946,127.03135679942618,테헤란로13길 31-7
37.501532585370946,127.03135679942618,테헤란로13길 35-6
37.50153967051477,127.0628430563099,삼성로72길 12
37.50160260918257,126.99586782846744,신반포로16길 15-20
37.50160537470535,126.90650845882064,신길로23길 20
37.5016120352701,127.05523595173857,역삼로74길 8
37.50162147209125,127.04421479681623,언주로86길 25
37.50163088622656,126.88833737043888,구로중앙로28다길 30
37.50163088622656,126.88833737043888,구로중앙로28다길 24
37.50163088622656,126.88833737043888,구로중앙로28다길 22
