,시도,시군구,읍면동,도로명,단지명,위도,경도,행정동
2250,서울특별시,노원구,공릉동,동일로176길 47-14,새울센스빌아파트,37.620943,127.0776321,공릉1동
2251,서울특별시,노원구,상계동,동일로227길 85,상계주공11(고층),37.6654715,127.0525532,상계8동
2252,서울특별시,노원구,상계동,노원로28길 38,신이모닝빌,37.6535083,127.0698404,상계2동
2253,서울특별시,노원구,하계동,한글비석로 91,하계1청구,37.6392123,127.0714124,하계1동
2254,서울특별시,도봉구,도봉동,마들로 770,서광,37.6780453,127.0497519,도봉2동
2255,서울특별시,도봉구,방학동,방학로15길 40,신동아아파트2,37.6591247,127.0233932,방학3동
2256,서울특별시,도봉구,창동,노해로63가길 7,상아2차아파트,37.6530594,127.0441208,창5동
2257,서울특별시,동대문구,답십리동,답십리로59길 7,세양청마루,37.5736246,127.0655482,답십리2동
2258,서울특별시,동대문구,답십리동,천호대로 241,청계벽산메가트리움,37.5698027,127.0495667,답십리1동
2259,서울특별시,동대문구,답십리동,전농로10길 80,청솔2차우성,37.5755159,127.0620377,답십리2동
2260,서울특별시,동대문구,장안동,천호대로93길 56,장한평월드메르디앙,37.5635646,127.0707109,장안1동
2261,서울특별시,동대문구,청량리동,홍릉로10길 48,홍릉동부,37.5861373,127.0460642,청량리동
2262,서울특별시,동작구,대방동,여의대방로62길 8,신일해피트리,37.5136399,126.9274361,대방동
2263,서울특별시,동작구,대방동,상도로 63,진성마블로스,37.4999547,126.9276206,대방동
2264,서울특별시,동작구,신대방동,보라매로5길 43,보라매삼성쉐르빌,37.4913649,126.9233445,신대방2동
2265,서울특별시,마포구,중동,월드컵북로38가길 20,중동계룡아파트,37.5705124,126.9057355,성산2동
2266,서울특별시,서초구,반포동,고무래로10길 39,엠브이아파트,37.499117,127.0102359,반포4동
2267,서울특별시,서초구,방배동,도구로 47,뉴캐슬,37.4810623,126.9881661,방배2동
2268,서울특별시,서초구,방배동,서초대로34길 34,대림e-편한세상1,37.4877409,126.9989653,방배1동
2269,서울특별시,서초구,방배동,방배로34길 17,팔라티노,37.4926977,126.9916617,방배4동
2270,서울특별시,서초구,서초동,서초중앙로22길 25,대림서초리시온,37.4934028,127.015434,서초1동
2271,서울특별시,서초구,서초동,서초중앙로22길 78,서초태동스위트,37.4937492,127.018087,서초1동
2272,서울특별시,서초구,서초동,서초중앙로12길 19,티에스프리우스,37.4878386,127.0159594,서초1동
2273,서울특별시,서초구,잠원동,신반포로45길 23,대우아이빌,37.511069,127.0182787,잠원동
2274,서울특별시,성동구,마장동,마장로 258,신명스카이뷰,37.5655475,127.0381542,마장동
2275,서울특별시,성동구,마장동,마장로39길 43,신성미소지움,37.5688271,127.0436814,마장동
2276,서울특별시,성북구,정릉동,북악산로 746,우방,37.6002932,127.0100295,정릉2동
2277,서울특별시,성북구,정릉동,북악산로 813,정릉우성아파트 101~105동,37.6010887,127.0157267,정릉1동
2278,서울특별시,성북구,정릉동,보국문로 116,정릉힐스테이트3차,37.6144255,127.0072936,정릉4동
2279,서울특별시,성북구,하월곡동,화랑로11길 26,월곡갑을명가,37.6031618,127.0420869,월곡2동
2280,서울특별시,송파구,방이동,위례성대로16길 31,현대빌라(208-19),37.5099805,127.1239155,방이1동
2281,서울특별시,양천구,목동,목동중앙로3길 42,건진,37.5370602,126.8687833,목4동
2282,서울특별시,양천구,목동,목동중앙로 67,목동성원,37.5352844,126.8696474,목4동
2283,서울특별시,영등포구,당산동,국회대로55길 31,계명,37.5279342,126.9072176,당산2동
2284,서울특별시,영등포구,문래동6가,문래로4길 6,현대2차,37.5203546,126.8829385,문래동
2285,서울특별시,영등포구,신길동,여의대방로 25,보라매경남아너스빌,37.4948761,126.9102553,신길6동
2286,서울특별시,영등포구,신길동,가마산로 575,한성,37.5045373,126.9192986,신길7동
2287,서울특별시,영등포구,영등포동5가,양산로 214,현대프라자,37.5221533,126.9066458,영등포동
2288,서울특별시,영등포구,영등포동8가,영중로 120,영등포메이준2011,37.5269399,126.9058972,영등포동
2289,서울특별시,용산구,문배동,백범로90길 38,프라임펠리스,37.5366399,126.9695379,원효로1동
2290,서울특별시,용산구,서빙고동,서빙고로51길 68-14,금호베스트빌1,37.5227768,126.9919245,서빙고동
2291,서울특별시,용산구,용산동2가,신흥로2길 58,용암한신,37.5423577,126.9878588,용산2가동
2292,서울특별시,용산구,원효로4가,원효로 40,강변삼성스위트,37.5339877,126.9487442,원효로2동
2293,서울특별시,용산구,한남동,독서당로 22,한남동동원베네스트,37.5302722,127.0077312,한남동
2294,서울특별시,은평구,수색동,증산로1길 26,청구,37.580746,126.9016345,수색동
2295,서울특별시,은평구,신사동,증산로 377-8,뉴월드,37.5899758,126.9126973,신사2동
2296,서울특별시,은평구,신사동,은평터널로7길 2,신성수정,37.5926113,126.9063518,신사2동
2297,서울특별시,은평구,신사동,증산로 417,청운제일(362-0),37.5935915,126.9139469,신사1동
2298,서울특별시,은평구,응암동,은평로14길 14-6,유로카운티,37.6002455,126.9282324,응암1동
2299,서울특별시,은평구,진관동,진관4로 100,상림마을6단지푸르지오(606~614동)BL1-7,37.6491632,126.9323346,진관동
2300,서울특별시,종로구,숭인동,지봉로4길 13,삼전솔하임4차,37.5712641,127.0167646,창신1동
2301,서울특별시,중구,순화동,서소문로9길 28,덕수궁롯데캐슬,37.5636418,126.9703206,소공동
2302,서울특별시,중구,회현동2가,소공로 46,쌍용남산플래티넘,37.5591856,126.983251,명동
2303,서울특별시,중랑구,면목동,답십리로81길 58,공감대(390-24),37.5737071,127.0841244,면목4동
2304,서울특별시,중랑구,묵동,동일로169길 41,동구햇살,37.6133137,127.0744869,묵2동
2305,서울특별시,중랑구,신내동,신내로7길 20,건영2차,37.6014046,127.095744,신내2동
2306,서울특별시,강남구,개포동,개포로 516,개포주공6단지,37.488472,127.0708164,개포2동
2307,서울특별시,강남구,논현동,봉은사로11길 11,논현프라임아파트,37.5066375,127.0282899,논현1동
2308,서울특별시,강남구,논현동,도산대로30길 56,프라임,37.516162,127.0305307,논현2동
2309,서울특별시,강남구,대치동,테헤란로64길 9,선릉역대우아이빌(890-49),37.5044296,127.0515271,대치4동
2310,서울특별시,강남구,대치동,삼성로 150,한보미도맨션1,37.4927959,127.0660925,대치2동
2311,서울특별시,강남구,도곡동,언주로29길 34,우성사원5,37.4859705,127.0474863,도곡2동
2312,서울특별시,강남구,삼성동,선릉로112길 53,삼성동롯데캐슬킹덤,37.5129417,127.0478223,삼성2동
2313,서울특별시,강남구,수서동,광평로47길 17,신동아,37.4873244,127.0982969,수서동
2314,서울특별시,강남구,신사동,논현로160길 20,장자울아파트,37.5224175,127.0297031,압구정동
2315,서울특별시,강남구,역삼동,언주로97길 22,역삼동프라임,37.5052513,127.0394825,역삼1동
2316,서울특별시,강남구,역삼동,논현로70길 16,역삼이안애비,37.4952539,127.0411146,역삼2동
2317,서울특별시,강남구,역삼동,역삼로33길 13,예지향,37.4979232,127.0413858,역삼2동
2318,서울특별시,강남구,청담동,삼성로135길 28,골든아트빌,37.5198453,127.0468975,청담동
2319,서울특별시,강남구,청담동,영동대로142길 25,청담아이파크,37.5251659,127.0552921,청담동
2320,서울특별시,강동구,길동,성안로 174,골드빌4차,37.538444,127.1360409,길동
2321,서울특별시,강동구,길동,천중로44길 40,희훈리치파크1,37.5394796,127.1396612,길동
2322,서울특별시,강동구,둔촌동,천호대로188길 26,동호리츠빌,37.532845,127.142996,둔촌2동
2323,서울특별시,강동구,둔촌동,천호대로198길 36,한솔솔파크,37.5340627,127.148153,둔촌2동
2324,서울특별시,강동구,성내동,양재대로91가길 98,광남캐스빌(443-26),37.5240726,127.1324054,성내3동
2325,서울특별시,강동구,성내동,천호대로162길 35,성내3차e-편한세상,37.5352162,127.1284179,성내2동
2326,서울특별시,강동구,암사동,고덕로 52,대원,37.5544962,127.1305249,암사1동
2327,서울특별시,강동구,암사동,올림픽로104길 42,한강현대,37.5550652,127.131933,암사3동
2328,서울특별시,강동구,천호동,천호대로 1089,강동역신동아파밀리에,37.5364598,127.1333255,천호3동
2329,서울특별시,강북구,미아동,오패산로60길 22,신일해피트리,37.625931,127.0310666,미아동
2330,서울특별시,강서구,가양동,허준로 16-9,강서한강월드메르디앙,37.5698341,126.8440292,가양1동
2331,서울특별시,강서구,내발산동,우장산로2길 21-27,청솔샤르망1003동,37.553738,126.8390492,우장산동
2332,서울특별시,강서구,방화동,금낭화로24가길 28,치현마을동일스위트리버,37.5790973,126.8159111,방화3동
2333,서울특별시,강서구,화곡동,화곡로 242,근상프리즘,37.546469,126.8457141,화곡본동
2334,서울특별시,강서구,화곡동,화곡로26가길 10,서부인터빌아파트,37.5409744,126.8394508,화곡1동
2335,서울특별시,관악구,봉천동,청룡길 77,서울대입구아이원(1560-62),37.4781895,126.9460893,청룡동
2336,서울특별시,관악구,신림동,난곡로 167,그대家,37.4696108,126.9190782,난곡동
2337,서울특별시,관악구,신림동,미성3길 16,신림동부센트레빌,37.4731802,126.9162683,미성동
2338,서울특별시,관악구,신림동,미성길 122,신림동쌍용아파트,37.4722022,126.9118168,미성동
2339,서울특별시,관악구,신림동,남부순환로166길 90,에셀비전21,37.4795831,126.9237623,신원동
2340,서울특별시,광진구,광장동,아차산로 544,삼성광장2,37.542379,127.1018891,광장동
2341,서울특별시,광진구,자양동,뚝섬로34길 25-19,자양10차현대홈타운,37.5333776,127.0704519,자양3동
2342,서울특별시,구로구,고척동,중앙로 121,고척파크푸르지오,37.5075843,126.8581666,고척2동
2343,서울특별시,구로구,고척동,중앙로6길 5-15,청구,37.5013311,126.8637696,고척1동
2344,서울특별시,구로구,구로동,구로중앙로 229,월드,37.5053936,126.8758891,구로2동
2345,서울특별시,구로구,신도림동,경인로 619-3,신도림3차푸르지오,37.5068942,126.88401,신도림동
2346,서울특별시,금천구,독산동,벚꽃로 40,금천롯데캐슬골드파크1차,37.4595516,126.8943557,독산1동
2347,서울특별시,노원구,공릉동,동일로175길 38,대동아파트,37.6198475,127.0723556,공릉1동
2348,서울특별시,노원구,월계동,석계로15길 25,한일1,37.6219605,127.0615451,월계1동
2349,서울특별시,노원구,중계동,덕릉로 721,정진아트리움,37.66195,127.0754588,중계4동
2350,서울특별시,도봉구,도봉동,도봉로180길 6-23,동아에코빌,37.681509,127.0468735,도봉2동
2351,서울특별시,도봉구,쌍문동,우이천로 328,쌍문동삼성래미안,37.6467355,127.0277481,쌍문3동
2352,서울특별시,도봉구,창동,노해로70길 119,창동주공18단지,37.6467849,127.0537652,창4동
2353,서울특별시,동대문구,장안동,장한로26길 37,르미에르장안타운5차,37.5716247,127.0736106,장안2동
2354,서울특별시,동대문구,장안동,천호대로83길 19,형인허브빌101동(417-3),37.5632093,127.0645124,장안1동
2355,서울특별시,동작구,사당동,사당로2가길 188,삼호그린,37.4862178,126.9654592,사당5동
2356,서울특별시,동작구,상도동,장승배기로10길 100,상도더샵2차,37.5025213,126.9434628,상도2동
2357,서울특별시,동작구,상도동,장승배기로11가길 11,상도파크자이,37.5058179,126.9383041,노량진2동
2358,서울특별시,동작구,신대방동,신대방길 85,신대방경남,37.4894702,126.9083436,신대방1동
2359,서울특별시,동작구,흑석동,흑석한강로 12,흑석한강센트레빌,37.50566,126.9651796,흑석동
2360,서울특별시,마포구,상암동,월드컵북로 501,상암월드컵파크9단지,37.5829724,126.8787315,상암동
2361,서울특별시,마포구,서교동,양화로 45,메세나폴리스,37.5509904,126.913909,서교동
2362,서울특별시,마포구,성산동,월드컵북로 235,성산시영(대우),37.5684586,126.9028903,성산2동
2363,서울특별시,마포구,신공덕동,백범로 199,대우메트로디오빌,37.5434223,126.9528779,공덕동
2364,서울특별시,마포구,현석동,신수로3길 23,밤섬힐스테이트,37.5424745,126.9325566,신수동
2365,서울특별시,서초구,반포동,반포대로39길 63-8,반포서래월드메르디앙스칼라아파트A동,37.4971595,127.0014067,반포4동
2366,서울특별시,서초구,방배동,방배로34길 109,르가든6차,37.493786,126.9967246,반포4동
2367,서울특별시,서초구,서초동,사임당로23길 12,롯데캐슬스파,37.4908939,127.0214716,서초1동
2368,서울특별시,서초구,서초동,명달로20길 25,옥스포드빌라트,37.4860395,127.0055576,서초3동
2369,서울특별시,성동구,금호동3가,금호산8길 5,금호1차푸르지오,37.5504734,127.0206592,금호2·3가동
2370,서울특별시,성동구,금호동4가,동호로 93,브라운스톤2차,37.5475631,127.015254,금호4가동
2371,서울특별시,성동구,도선동,무학로6길 50,삼성쉐르빌,37.5642595,127.0348995,왕십리도선동
2372,서울특별시,송파구,가락동,송파대로28길 35,송파Nsuite,37.4953738,127.1214173,가락본동
2373,서울특별시,송파구,마천동,마천로51길 25,한보1,37.4972635,127.151896,마천2동
2374,서울특별시,송파구,문정동,송파대로20길 12,주성아트빌,37.4856626,127.1241431,문정1동
2375,서울특별시,송파구,신천동,올림픽로35길 93,더샵스타리버,37.517431,127.1045298,잠실6동
